AK	59.7270	-154.8970
AK	59.7024	-151.5545
AK	59.6971	-157.2259
AK	59.6745	-151.4364
AK	59.6530	-151.5255
AK	59.5744	-151.2296
AK	59.5670	-139.5966
AK	59.5649	-154.4652
AK	59.4762	-157.2710
AK	59.4710	-136.1458
AK	59.4566	-135.2927
AK	59.4530	-151.5905
AK	59.4396	-151.7111
AK	59.4157	-154.7454
AK	59.3998	-136.0946
AK	59.3997	-135.6314
AK	59.3987	-135.8886
AK	59.3462	-157.4861
AK	59.3400	-151.8464
AK	59.3302	-151.9110
AK	59.3056	-155.8737
AK	59.2946	-158.6896
AK	59.2417	-135.4549
AK	59.1517	-135.3584
AK	59.1272	-161.5754
AK	59.0815	-160.2826
AK	59.0693	-160.4727
AK	59.0683	-156.9009
AK	59.0550	-158.5379
AK	58.9780	-161.7185
AK	58.9049	-157.6691
AK	58.8929	-158.9109
AK	58.8329	-158.5276
AK	58.7847	-156.8966
AK	58.7530	-156.5061
AK	58.6637	-156.9908
AK	58.4546	-134.1739
AK	58.4355	-135.3730
AK	58.4275	-135.7492
AK	58.2181	-157.4036
AK	58.1912	-136.3129
AK	58.1116	-135.4244
AK	58.0652	-135.4200
AK	58.0590	-152.9091
AK	58.0553	-135.5080
AK	57.9577	-136.2176
AK	57.9222	-152.4674
AK	57.8754	-152.8745
AK	57.7934	-152.4060
AK	57.7913	-135.1955
AK	57.7451	-152.5443
AK	57.6960	-152.6276
AK	57.5845	-154.3255
AK	57.5775	-152.2743
AK	57.5728	-157.1219
AK	57.5585	-157.6798
AK	57.5404	-154.0056
AK	57.4550	-134.4978
AK	57.4212	-133.3231
AK	57.2401	-135.3153
AK	57.2169	-153.3252
AK	57.1815	-170.2743
AK	56.9727	-133.9145
AK	56.9450	-154.2151
AK	56.9426	-158.6047
AK	56.8089	-132.9889
AK	56.7566	-132.8727
AK	56.5791	-169.6114
AK	56.3482	-133.6167
AK	56.3317	-132.0223
AK	56.3293	-133.5940
AK	56.3041	-158.5004
AK	56.3003	-158.4132
AK	56.2631	-158.8049
AK	56.2346	-134.6532
AK	56.1053	-133.1244
AK	56.0057	-132.8395
AK	55.9816	-130.0383
AK	55.9640	-133.6662
AK	55.9315	-159.1559
AK	55.9183	-159.4933
AK	55.8801	-133.1992
AK	55.8451	-161.6103
AK	55.6652	-132.5337
AK	55.6064	-131.6405
AK	55.5573	-132.4137
AK	55.5556	-133.0868
AK	55.5113	-132.7023
AK	55.4913	-133.1165
AK	55.3556	-131.6698
AK	55.3232	-131.5891
AK	55.3227	-160.4834
AK	55.2122	-162.7475
AK	55.2062	-132.8208
AK	55.1182	-131.5688
AK	55.0858	-162.2979
AK	54.8415	-163.3480
AK	54.1594	-165.7328
AK	53.8984	-166.5680
AK	53.0133	-168.7536
AK	52.2301	-174.2133
AK	51.8815	-176.6295
MN	49.3465	-95.0732
WA	48.9974	-118.2248
WA	48.9956	-122.2695
ND	48.9947	-102.5479
WA	48.9938	-118.5068
MT	48.9929	-111.9668
WA	48.9883	-123.0576
WA	48.9839	-122.7414
ND	48.9830	-97.5517
ND	48.9729	-98.6903
ND	48.9713	-101.2832
MN	48.9693	-97.2264
ND	48.9669	-97.2475
MT	48.9652	-115.2212
ND	48.9619	-101.6328
ND	48.9559	-103.4813
MT	48.9534	-115.0446
ND	48.9523	-99.3802
WA	48.9503	-122.4544
WA	48.9477	-122.1406
ND	48.9450	-98.9969
ND	48.9438	-99.7132
WA	48.9420	-119.4304
WA	48.9276	-122.3211
WA	48.9230	-122.7543
MN	48.9215	-97.0948
ND	48.9211	-97.9176
MN	48.9169	-95.3272
WA	48.9168	-122.1383
ND	48.9163	-103.2967
WA	48.9159	-117.7796
WA	48.9143	-122.6397
WA	48.9135	-122.1048
WA	48.9123	-122.3510
ND	48.9112	-101.0176
ND	48.9100	-100.6826
ND	48.9099	-103.7783
ND	48.9050	-102.7812
MT	48.8998	-115.1714
ND	48.8974	-102.3933
ND	48.8958	-100.9120
ND	48.8952	-98.6008
ND	48.8916	-102.8626
WA	48.8903	-121.9323
ND	48.8899	-103.0101
MT	48.8888	-104.7850
ND	48.8803	-97.4741
WA	48.8777	-118.6045
MT	48.8777	-113.4408
MT	48.8777	-111.9062
ND	48.8772	-102.5645
MT	48.8760	-115.0475
MT	48.8710	-104.0551
ND	48.8683	-101.5678
MT	48.8647	-115.6777
WA	48.8637	-118.2059
WA	48.8616	-117.3706
MN	48.8577	-96.8019
MT	48.8571	-106.4084
ND	48.8546	-100.0285
WA	48.8540	-117.3899
ND	48.8528	-99.6143
WA	48.8525	-122.5893
ND	48.8519	-98.9380
MT	48.8469	-108.4006
MN	48.8445	-95.7624
ND	48.8417	-99.7447
WA	48.8381	-122.2313
ND	48.8381	-99.6901
ND	48.8251	-100.4446
WA	48.8235	-119.6398
ND	48.8130	-100.0622
ND	48.8108	-99.8273
ND	48.8080	-97.4518
MN	48.8070	-95.1010
MT	48.8045	-105.1736
ND	48.8037	-102.2471
WA	48.7997	-118.6119
ND	48.7939	-97.6226
WA	48.7932	-122.5566
MT	48.7904	-105.4206
ND	48.7902	-99.2456
WA	48.7783	-118.1329
MN	48.7768	-96.0213
MT	48.7761	-104.5574
MT	48.7723	-114.9008
MN	48.7680	-94.9533
ND	48.7661	-101.5170
MN	48.7660	-96.9427
MT	48.7634	-107.6302
ND	48.7624	-98.3747
WA	48.7543	-122.4687
WA	48.7461	-122.4064
MT	48.7457	-111.9656
WA	48.7402	-117.4223
MN	48.7322	-96.6640
WA	48.7311	-118.6663
ND	48.7308	-101.8271
ID	48.7247	-116.1954
WA	48.7245	-118.1321
ND	48.7225	-101.1426
WA	48.7199	-122.3468
ND	48.7148	-99.4582
WA	48.7146	-122.2293
ND	48.7139	-100.9127
MN	48.7119	-94.5924
WA	48.7077	-119.4412
MT	48.7062	-115.8741
ND	48.7012	-100.4981
MN	48.7010	-96.1835
MT	48.6977	-112.3173
ID	48.6928	-116.3183
ND	48.6911	-100.7078
MT	48.6897	-104.4539
ND	48.6880	-97.6661
ND	48.6843	-97.8648
ND	48.6811	-100.1510
WA	48.6772	-118.6689
ND	48.6729	-98.8385
MT	48.6728	-114.7677
ND	48.6728	-102.0720
ND	48.6699	-98.1489
WA	48.6642	-118.0601
ND	48.6609	-99.8417
MN	48.6600	-96.5972
MT	48.6578	-114.9302
WA	48.6502	-118.6834
WA	48.6477	-118.7326
MN	48.6429	-96.9106
ND	48.6417	-98.5248
ND	48.6358	-99.6179
MT	48.6345	-112.3304
ND	48.6303	-98.7048
ND	48.6299	-103.1837
ND	48.6281	-99.0980
ND	48.6272	-99.3788
ND	48.6270	-101.3759
ND	48.6260	-98.0459
MT	48.6251	-112.3501
ND	48.6238	-98.9380
ND	48.6199	-103.9367
ND	48.6192	-97.4471
WA	48.6176	-122.3369
ND	48.6153	-101.5893
MN	48.6066	-93.3531
WA	48.6055	-118.0620
ND	48.6046	-100.2934
MT	48.6024	-104.4677
ND	48.5981	-97.6685
MT	48.5976	-113.1433
MT	48.5901	-109.2318
MN	48.5884	-93.4083
ND	48.5825	-103.4676
ND	48.5815	-100.7285
MN	48.5780	-96.5169
ND	48.5763	-98.3755
MN	48.5749	-96.8992
MT	48.5737	-110.3071
MT	48.5707	-110.0862
MT	48.5684	-113.0171
ND	48.5637	-102.6452
MT	48.5632	-109.6712
ND	48.5621	-97.1794
WA	48.5602	-122.4310
MT	48.5599	-110.7103
MT	48.5599	-110.5500
MT	48.5590	-110.7730
WA	48.5571	-119.7513
MT	48.5564	-113.0151
MT	48.5554	-110.4213
MN	48.5537	-96.1670
MT	48.5489	-114.5720
MT	48.5471	-109.7310
MT	48.5458	-113.0128
WA	48.5454	-117.8986
MT	48.5437	-109.8068
MT	48.5427	-109.6804
ND	48.5396	-98.6542
WA	48.5378	-121.4346
WA	48.5371	-121.7512
ND	48.5358	-97.6390
MT	48.5341	-109.7718
WA	48.5324	-123.0655
MT	48.5318	-108.7847
WA	48.5282	-121.9834
MT	48.5235	-109.6448
WA	48.5230	-122.0634
ND	48.5136	-101.2210
WA	48.5113	-122.2321
MT	48.5113	-110.9663
ND	48.5093	-100.1733
ND	48.5077	-101.8873
ND	48.5066	-97.4368
WA	48.5047	-119.5102
MT	48.5033	-111.8615
MT	48.5022	-104.5016
ND	48.4977	-100.6098
ND	48.4975	-99.7038
ND	48.4955	-97.8630
MT	48.4916	-113.9961
ND	48.4900	-98.2312
MN	48.4894	-96.4479
WA	48.4878	-122.6292
ND	48.4872	-99.2026
WA	48.4870	-122.4628
WA	48.4854	-121.6065
ND	48.4778	-97.5245
WA	48.4716	-120.1790
WA	48.4677	-122.3298
MT	48.4623	-115.8917
MT	48.4571	-107.3414
WA	48.4561	-122.2378
ND	48.4521	-98.8784
MN	48.4518	-96.8769
MT	48.4459	-113.2235
WA	48.4440	-119.4459
ND	48.4434	-101.7163
MN	48.4349	-96.1617
MT	48.4333	-114.3593
MT	48.4305	-114.0442
MT	48.4278	-108.6829
WA	48.4228	-119.5159
ND	48.4209	-101.3381
WA	48.4202	-122.3116
ND	48.4202	-98.0737
ND	48.4142	-97.4055
ND	48.4124	-98.4536
MT	48.4053	-106.4986
MT	48.4036	-107.0582
MN	48.3964	-93.5578
ND	48.3956	-101.0501
MT	48.3953	-108.2473
ND	48.3951	-102.9402
ND	48.3936	-97.7441
MT	48.3935	-114.0308
WA	48.3933	-122.2422
WA	48.3925	-122.4945
MT	48.3874	-115.5559
MT	48.3842	-114.0651
ND	48.3799	-102.7718
MT	48.3708	-114.1903
ND	48.3708	-101.3003
WA	48.3671	-119.5784
ND	48.3656	-99.9906
ND	48.3654	-101.5721
WA	48.3618	-120.1169
WA	48.3612	-124.6115
WA	48.3588	-117.8372
MN	48.3568	-96.3298
MT	48.3555	-107.8709
MT	48.3478	-115.5160
ND	48.3471	-100.4070
WA	48.3450	-119.2299
ND	48.3439	-99.6912
ND	48.3416	-103.1635
WA	48.3387	-122.6616
MT	48.3380	-104.4909
ND	48.3380	-102.2298
WA	48.3378	-118.2372
MN	48.3366	-96.8162
WA	48.3357	-122.3444
WA	48.3328	-117.2961
MT	48.3230	-110.0177
WA	48.3225	-122.0122
ND	48.3171	-101.7481
ND	48.3164	-102.3873
MT	48.3157	-115.5182
ND	48.3146	-97.9203
ND	48.3132	-99.5733
WA	48.3129	-122.2317
ND	48.3128	-102.5435
ID	48.3118	-116.5173
ND	48.3107	-97.7105
ID	48.3091	-116.5390
MT	48.3056	-112.2523
MT	48.3050	-109.8072
ND	48.3036	-98.3684
MN	48.2996	-95.6239
MT	48.2971	-109.9919
WA	48.2965	-122.6331
WA	48.2929	-117.7336
MN	48.2929	-96.1945
MT	48.2926	-109.8632
ND	48.2924	-97.3730
WA	48.2919	-119.6954
MT	48.2905	-112.8363
ND	48.2875	-99.4344
MT	48.2864	-114.2369
WA	48.2836	-121.9237
WA	48.2829	-121.7136
ID	48.2822	-116.5613
WA	48.2820	-122.3480
MT	48.2817	-109.8166
ND	48.2817	-103.3579
ND	48.2686	-99.1944
ND	48.2663	-100.8450
WA	48.2637	-124.3012
WA	48.2623	-122.3501
WA	48.2622	-118.3590
ID	48.2606	-116.6098
MT	48.2590	-109.7648
ND	48.2573	-101.4146
ND	48.2564	-101.5636
WA	48.2546	-121.6029
WA	48.2536	-124.2579
ND	48.2521	-103.4618
ID	48.2492	-116.3044
MT	48.2468	-109.7342
WA	48.2451	-122.3426
MT	48.2439	-109.8161
ND	48.2435	-101.1339
ID	48.2414	-116.2913
WA	48.2400	-122.1638
ND	48.2374	-101.2780
ND	48.2343	-97.6751
MT	48.2308	-114.2700
WA	48.2306	-122.2684
MN	48.2182	-96.4068
WA	48.2172	-122.6775
ND	48.2166	-97.7954
ND	48.2166	-97.4703
MT	48.2156	-114.3261
WA	48.2119	-122.0630
ND	48.2107	-98.3556
ND	48.2054	-97.3380
WA	48.2018	-122.2459
MT	48.1990	-106.6321
MN	48.1947	-97.1318
MN	48.1940	-96.7688
MN	48.1929	-96.9985
MT	48.1869	-112.4772
WA	48.1865	-122.4708
ND	48.1840	-99.3236
ID	48.1839	-117.0206
ND	48.1814	-103.6364
MN	48.1794	-93.8092
WA	48.1788	-117.0545
MT	48.1785	-110.1134
ID	48.1782	-116.8842
MT	48.1778	-114.4107
MT	48.1740	-111.9468
WA	48.1730	-117.7244
WA	48.1715	-119.0244
WA	48.1697	-122.1446
WA	48.1670	-118.9722
ND	48.1666	-100.0369
WA	48.1649	-122.3442
ND	48.1587	-97.9319
ND	48.1557	-101.1664
ND	48.1513	-97.6442
MT	48.1498	-104.9142
ID	48.1472	-116.1768
MT	48.1447	-104.5182
MN	48.1442	-95.8039
MT	48.1394	-104.2197
WA	48.1387	-122.3342
WA	48.1387	-122.2804
MT	48.1336	-106.3571
WA	48.1289	-120.0056
WA	48.1229	-123.0911
WA	48.1220	-122.7872
MT	48.1215	-114.4767
MT	48.1208	-114.2618
WA	48.1188	-122.1076
MT	48.1180	-114.7206
WA	48.1157	-121.9831
MN	48.1146	-93.0811
WA	48.1142	-123.4565
ND	48.1131	-98.8753
MN	48.1112	-96.1771
WA	48.1111	-122.1459
MT	48.1105	-105.1969
WA	48.1041	-123.3695
WA	48.1034	-119.7751
WA	48.1002	-121.7679
MT	48.0933	-105.6413
ND	48.0910	-100.6159
ND	48.0910	-100.1671
ND	48.0894	-101.0533
WA	48.0874	-121.9704
MT	48.0858	-114.6710
WA	48.0852	-118.7164
MT	48.0852	-114.0551
WA	48.0842	-123.1697
ND	48.0834	-97.4679
MT	48.0824	-114.2343
WA	48.0810	-122.1558
ND	48.0761	-99.2607
WA	48.0747	-123.0944
ND	48.0727	-97.1778
ND	48.0716	-98.6384
WA	48.0685	-117.6298
WA	48.0677	-123.1276
WA	48.0639	-122.0920
MT	48.0638	-115.1350
MT	48.0637	-115.9800
WA	48.0597	-122.0411
MN	48.0594	-92.8248
ND	48.0582	-100.9329
WA	48.0572	-117.7466
WA	48.0568	-122.6933
WA	48.0550	-123.0870
WA	48.0536	-119.8994
WA	48.0532	-121.9812
MT	48.0532	-106.0481
ND	48.0429	-98.3468
MN	48.0348	-94.8983
WA	48.0337	-122.4084
ND	48.0331	-99.7647
WA	48.0316	-122.7890
MT	48.0279	-111.8441
MT	48.0272	-108.5518
ND	48.0260	-101.9594
ND	48.0248	-98.1197
ND	48.0187	-100.8440
WA	48.0185	-122.5358
MT	48.0182	-114.2274
ID	48.0152	-116.9928
MN	48.0135	-96.2137
ND	48.0132	-98.0004
WA	48.0130	-122.9897
WA	48.0130	-122.3201
MT	48.0104	-108.6607
MT	48.0082	-114.0612
MT	48.0070	-106.4552
WA	48.0063	-119.6737
ND	48.0037	-100.7199
WA	48.0029	-122.0960
WA	48.0013	-117.5612
WA	48.0000	-118.9534
ND	47.9983	-97.8717
WA	47.9917	-122.0515
ND	47.9871	-102.5939
MT	47.9850	-115.7707
ND	47.9848	-102.4813
WA	47.9845	-122.0746
WA	47.9839	-121.9129
WA	47.9731	-122.3577
ND	47.9716	-98.9971
WA	47.9688	-118.9761
MT	47.9682	-112.3165
ID	47.9660	-116.8701
WA	47.9642	-117.4397
ND	47.9633	-101.8029
ND	47.9624	-99.5293
WA	47.9618	-122.0943
ND	47.9557	-102.1342
ND	47.9557	-97.3913
WA	47.9526	-124.3904
WA	47.9524	-122.1670
MT	47.9512	-110.4887
ND	47.9509	-100.5343
ID	47.9451	-116.7062
MN	47.9438	-94.4446
WA	47.9420	-121.9924
WA	47.9391	-122.1341
WA	47.9391	-119.0031
MT	47.9361	-113.7997
MT	47.9290	-114.3889
MN	47.9284	-97.0138
MN	47.9284	-91.8004
WA	47.9277	-122.0970
ND	47.9242	-99.2059
ND	47.9241	-97.3655
ND	47.9226	-100.3745
ND	47.9221	-97.0887
WA	47.9220	-119.0475
ND	47.9211	-101.6694
MN	47.9209	-94.2132
MT	47.9167	-108.5091
MN	47.9152	-96.0416
MT	47.9106	-114.1948
WA	47.9101	-122.7006
WA	47.9094	-122.3035
ND	47.9091	-97.6269
MN	47.9054	-91.8516
WA	47.9038	-121.9861
MT	47.9020	-114.0273
WA	47.8978	-122.5579
WA	47.8968	-122.1817
WA	47.8858	-120.1563
MN	47.8837	-96.2727
WA	47.8830	-121.9882
ND	47.8828	-100.2420
WA	47.8827	-121.8251
WA	47.8821	-121.8982
MN	47.8748	-94.2675
WA	47.8745	-122.3079
MN	47.8717	-94.9184
WA	47.8709	-122.2596
WA	47.8708	-121.8044
MN	47.8707	-95.0052
WA	47.8671	-121.7495
MN	47.8667	-95.1060
MT	47.8644	-114.2765
WA	47.8635	-122.1497
WA	47.8633	-122.2034
ND	47.8600	-100.5133
WA	47.8596	-121.9853
ND	47.8595	-99.8936
WA	47.8583	-122.3156
ND	47.8579	-101.5018
WA	47.8566	-121.6927
WA	47.8555	-121.6743
ND	47.8554	-104.0375
ND	47.8547	-98.7056
WA	47.8533	-122.2762
WA	47.8525	-122.1058
MT	47.8520	-104.0510
WA	47.8487	-122.5571
WA	47.8480	-122.2326
MT	47.8475	-111.7142
WA	47.8429	-122.2527
WA	47.8417	-120.0270
MN	47.8414	-92.6888
MN	47.8412	-93.6377
ND	47.8393	-103.6426
MN	47.8390	-95.8509
ND	47.8373	-100.9343
ND	47.8370	-100.6658
WA	47.8369	-122.9058
WA	47.8361	-122.1877
MT	47.8331	-115.5837
MT	47.8309	-114.5578
ND	47.8301	-101.0843
WA	47.8292	-122.1452
MT	47.8291	-110.6557
MT	47.8290	-114.3485
WA	47.8285	-122.3035
ND	47.8273	-99.1169
ND	47.8268	-100.1151
ND	47.8257	-98.4382
WA	47.8212	-121.5556
ND	47.8204	-101.2911
WA	47.8190	-117.2770
MN	47.8165	-96.0036
WA	47.8147	-122.2676
MT	47.8137	-112.1794
MN	47.8130	-92.2356
WA	47.8119	-119.6380
WA	47.8114	-122.3533
WA	47.8113	-122.6564
MN	47.8103	-92.2832
ND	47.8084	-103.4388
WA	47.8064	-122.1844
WA	47.8056	-122.2400
MT	47.8042	-114.2122
ND	47.8028	-103.2678
WA	47.8027	-122.1044
WA	47.8014	-122.4989
WA	47.7995	-119.9882
ID	47.7995	-116.8908
MN	47.7993	-96.7995
WA	47.7968	-122.0281
WA	47.7937	-122.3469
MT	47.7936	-114.2700
ND	47.7926	-99.6528
WA	47.7922	-122.2734
WA	47.7921	-122.3076
ND	47.7919	-98.3278
WA	47.7903	-122.3851
MN	47.7860	-94.4266
MN	47.7833	-95.6981
MT	47.7812	-110.9399
WA	47.7795	-117.3500
ND	47.7766	-99.9301
ND	47.7753	-97.1058
MN	47.7747	-96.6062
WA	47.7736	-122.2044
MN	47.7684	-95.6229
ID	47.7679	-116.8039
ID	47.7668	-117.0132
WA	47.7661	-121.4803
ND	47.7653	-98.1755
ID	47.7639	-116.7558
MT	47.7634	-114.1498
ND	47.7634	-99.5160
WA	47.7597	-122.2878
WA	47.7595	-118.5200
MN	47.7586	-90.3443
WA	47.7583	-118.7110
WA	47.7569	-122.1477
WA	47.7566	-122.5142
WA	47.7564	-122.3426
WA	47.7532	-122.2459
WA	47.7478	-117.4197
MN	47.7473	-93.6525
WA	47.7466	-122.0755
MT	47.7464	-114.0666
WA	47.7417	-122.6408
MN	47.7391	-95.5125
ND	47.7384	-97.5707
ND	47.7358	-102.6755
WA	47.7354	-121.9725
ID	47.7328	-116.7696
MT	47.7323	-114.1855
MN	47.7263	-94.5480
WA	47.7259	-117.4221
WA	47.7238	-122.5830
WA	47.7227	-122.7146
ID	47.7203	-116.9396
MT	47.7203	-111.6944
MT	47.7169	-114.1905
MT	47.7152	-104.1680
WA	47.7105	-118.9369
WA	47.7103	-121.3586
ID	47.7052	-117.0366
ID	47.7040	-116.7933
ID	47.7037	-116.8508
WA	47.7030	-117.0854
WA	47.6997	-122.2041
WA	47.6993	-122.6232
MN	47.6966	-96.1440
MN	47.6962	-95.4287
MT	47.6946	-114.6408
WA	47.6926	-121.9152
WA	47.6895	-119.1081
MT	47.6886	-114.1411
MT	47.6858	-104.6331
WA	47.6856	-117.2806
ND	47.6798	-99.1377
ND	47.6795	-97.9897
WA	47.6788	-122.0284
WA	47.6780	-120.2175
MT	47.6771	-114.1874
WA	47.6762	-122.1169
ID	47.6726	-116.7472
MN	47.6715	-90.6885
WA	47.6698	-117.8778
MT	47.6697	-114.0815
WA	47.6689	-122.9249
WA	47.6687	-117.1032
ND	47.6685	-97.1060
WA	47.6671	-117.4330
WA	47.6663	-122.6828
MN	47.6648	-96.0125
WA	47.6625	-117.2346
MN	47.6603	-94.6843
ND	47.6602	-101.8436
WA	47.6551	-118.1519
ND	47.6533	-101.4222
MN	47.6513	-95.2670
ND	47.6496	-99.6268
WA	47.6480	-120.0707
MT	47.6472	-115.4222
WA	47.6459	-117.5792
WA	47.6452	-122.2179
WA	47.6446	-121.9048
